,id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
123745,28912850,2346405,2048,14.83215875,,49.0,,,,,
123746,28912122,2346405,1095,0.0929,8.0,1.0,0.069,0.162,0.07675,,2022.0
123747,28912125,2346405,1004,0.1625,8.0,1.0,0.08,0.26,0.15,,2022.0
123748,28912117,2346405,1089,0.0,8.0,1.0,0.0,0.0,0.0,,2022.0
123749,28912128,2346405,1007,0.8288,8.0,1.0,0.6,1.04,0.78,,2022.0
123750,28912130,2346405,1175,0.05175,8.0,1.0,0.041,0.073,0.049,,2022.0
123751,28912129,2346405,1103,0.0,8.0,1.0,0.0,0.0,0.0,,2022.0
123752,28912121,2346405,1093,97.21,8.0,1.0,63.0,124.0,99.5,,2022.0
123753,28912132,2346405,1087,46.28,8.0,1.0,28.6,83.6,42.3,,2022.0
123754,28912119,2346405,1091,21.6,8.0,1.0,16.7,30.1,21.15,,2022.0
123755,28912118,2346405,1090,10.93,8.0,1.0,6.3,18.6,9.8,,2022.0
123756,28912123,2346405,1002,0.07875,8.0,1.0,0.03,0.1,0.085,,2022.0
123757,28912131,2346405,1051,95.2,8.0,1.0,93.48,96.06,95.6,,2022.0
123758,28912126,2346405,1101,0.076,8.0,1.0,0.041,0.121,0.0755,,2022.0
123759,28912124,2346405,1098,0.0,8.0,1.0,0.0,0.0,0.0,,2022.0
123760,28912120,2346405,1092,265.2,8.0,1.0,170.0,395.0,248.5,,2022.0
123761,28912127,2346405,1102,0.0,8.0,1.0,0.0,0.0,0.0,,2022.0
123762,28912847,2346405,1003,0.4921875,,49.0,0.1875,0.625,0.53125,,
123763,28912848,2346405,1005,3.3165125,,49.0,,,,,
123764,28912849,2346405,2047,16.6973,,49.0,,,,,
123765,33292109,2346406,1185,24.0,8.0,,16.0,32.2,24.8,,2022.0
123766,33292108,2346406,1184,0.0,8.0,,0.0,0.0,0.0,,2022.0
123767,33292107,2346406,1183,0.0,8.0,,0.0,0.0,0.0,,2022.0
123768,28912104,2346406,1091,23.23,8.0,1.0,18.5,29.9,22.3,,2022.0
123769,28912115,2346406,1051,95.87,8.0,1.0,95.38,96.38,95.94,,2022.0
123770,28912114,2346406,1176,0.9625,8.0,1.0,0.8,1.1,1.0,,2022.0
123771,28912111,2346406,1101,0.08488,8.0,1.0,0.044,0.116,0.086,,2022.0
123772,28912110,2346406,1004,0.1775,8.0,1.0,0.0,0.27,0.195,,2022.0
123773,28912113,2346406,1007,0.375,8.0,1.0,0.3,0.49,0.36,,2022.0
123774,28912109,2346406,1098,0.06299,8.0,1.0,0.0,0.325,0.03825,,2022.0
123775,28912108,2346406,1002,0.1,8.0,1.0,0.08,0.12,0.1,,2022.0
123776,28912102,2346406,1089,0.0,8.0,1.0,0.0,0.0,0.0,,2022.0
123777,28912116,2346406,1087,16.34,8.0,1.0,11.0,19.4,16.45,,2022.0
123778,28912107,2346406,1095,0.204,8.0,1.0,0.0921,0.795,0.119,,2022.0
123779,28912106,2346406,1093,1.515,8.0,1.0,0.0,5.28,0.0,,2022.0
123780,28912103,2346406,1090,10.11,8.0,1.0,8.2,11.6,10.45,,2022.0
123781,28912105,2346406,1092,169.6,8.0,1.0,136.0,211.0,169.8,,2022.0
123782,28912112,2346406,1102,3.723,8.0,1.0,0.0,8.88,3.155,,2022.0
123783,28912851,2346406,1003,0.625,,49.0,0.5,0.75,0.625,,
123784,28912852,2346406,1005,2.9525,,49.0,,,,,
123785,28912853,2346406,2047,15.9075,,49.0,,,,,
123786,28912854,2346406,2048,13.934925,,49.0,,,,,
123787,33292112,2346407,1185,59.4,8.0,,41.6,82.9,58.2,,2022.0
123788,33292111,2346407,1184,0.0,8.0,,0.0,0.0,0.0,,2022.0
123789,33292110,2346407,1183,0.0,8.0,,0.0,0.0,0.0,,2022.0
123790,28912858,2346407,2048,27.8695,,49.0,,,,,
123791,28912089,2346407,1092,207.1,8.0,1.0,184.0,267.0,197.8,,2022.0
123792,28912094,2346407,1098,0.0,8.0,1.0,0.0,0.0,0.0,,2022.0
123793,28912101,2346407,1087,41.84,8.0,1.0,23.1,64.1,39.4,,2022.0
123794,28912088,2346407,1091,26.93,8.0,1.0,21.3,38.7,25.5,,2022.0
123795,28912091,2346407,1095,0.2112,8.0,1.0,0.0772,0.298,0.223,,2022.0
123796,28912098,2346407,1007,0.5575,8.0,1.0,0.48,0.79,0.53,,2022.0
123797,28912093,2346407,1162,40.34,8.0,1.0,34.8,56.3,39.65,,2022.0
123798,28912092,2346407,1002,0.1538,8.0,1.0,0.08,0.25,0.15,,2022.0
123799,28912099,2346407,1175,0.1384,8.0,1.0,0.108,0.18,0.143,,2022.0
123800,28912100,2346407,1051,91.87,8.0,1.0,90.08,93.1,91.9,,2022.0
123801,28912086,2346407,1089,0.06625,8.0,1.0,0.0,0.27,0.0,,2022.0
123802,28912096,2346407,1101,0.2479,8.0,1.0,0.066,0.438,0.2405,,2022.0
123803,28912097,2346407,1102,6.943,8.0,1.0,3.02,12.1,5.515,,2022.0
123804,28912095,2346407,1004,0.2275,8.0,1.0,0.1,0.35,0.225,,2022.0
123805,28912087,2346407,1090,13.86,8.0,1.0,9.7,18.4,14.45,,2022.0
123806,28912090,2346407,1093,16.1,8.0,1.0,5.11,43.5,10.03,,2022.0
123807,28912855,2346407,1003,0.96125,,49.0,0.5,1.5625,0.9375,,
123808,28912856,2346407,1005,6.38375,,49.0,,,,,
123809,28912857,2346407,2047,31.4275,,49.0,,,,,
123810,33292115,2346408,1185,32.3,8.0,,15.3,58.1,31.0,,2022.0
123811,33292114,2346408,1184,0.0,8.0,,0.0,0.0,0.0,,2022.0
123812,33292113,2346408,1183,0.0,8.0,,0.0,0.0,0.0,,2022.0
123813,28912862,2346408,2048,29.943836,,49.0,,,,,
123814,28912239,2346408,1002,0.1988,8.0,1.0,0.18,0.23,0.19,,2022.0
123815,28912234,2346408,1090,13.3,8.0,1.0,11.7,15.5,13.2,,2022.0
123816,28912248,2346408,1087,30.99,8.0,1.0,25.4,39.0,29.55,,2022.0
123817,28912238,2346408,1095,0.245,8.0,1.0,0.147,0.37,0.2485,,2022.0
123818,28912235,2346408,1091,35.84,8.0,1.0,24.8,45.0,35.95,,2022.0
123819,28912243,2346408,1101,0.3094,8.0,1.0,0.195,0.501,0.3005,,2022.0
123820,28912242,2346408,1004,0.2138,8.0,1.0,0.14,0.31,0.22,,2022.0
123821,28912233,2346408,1089,0.0,8.0,1.0,0.0,0.0,0.0,,2022.0
123822,28912245,2346408,1007,0.6138,8.0,1.0,0.55,0.73,0.59,,2022.0
123823,28912237,2346408,1093,11.72,8.0,1.0,6.36,17.0,11.55,,2022.0
123824,28912241,2346408,1098,0.0035,8.0,1.0,0.0,0.028,0.0,,2022.0
123825,28912236,2346408,1092,269.1,8.0,1.0,236.0,320.0,266.5,,2022.0
123826,28912247,2346408,1051,91.14,8.0,1.0,89.87,92.57,91.01,,2022.0
123827,28912240,2346408,1162,53.88,8.0,1.0,45.4,71.4,53.0,,2022.0
123828,28912246,2346408,1175,0.1789,8.0,1.0,0.152,0.21,0.1785,,2022.0
123829,28912244,2346408,1102,6.009,8.0,1.0,0.0,12.3,6.24,,2022.0
123830,28912859,2346408,1003,1.2425,,49.0,1.125,1.4375,1.1875,,
123831,28912860,2346408,1005,6.7899,,49.0,,,,,
123832,28912861,2346408,2047,34.0538,,49.0,,,,,
123833,28913703,2346409,1176,0.19,10.0,1.0,0.0,1.3,0.0,,2021.0
123834,28912867,2346409,1063,4.862,,4.0,,,,,
123835,28912866,2346409,2048,32.66565,,49.0,,,,,
123836,28912865,2346409,2047,36.4,,49.0,,,,,
123837,28912864,2346409,1005,7.964375,,49.0,,,,,
123838,28912863,2346409,1003,0.640625,,49.0,0.4375,0.8125,0.625,,
123839,28912211,2346409,1093,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123840,28912219,2346409,1043,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123841,28912228,2346409,1011,2.244,8.0,1.0,1.6,2.795,2.175,,2021.0
123842,28912216,2346409,1101,0.3675,8.0,1.0,0.245,0.555,0.3285,,2021.0
123843,28912232,2346409,1087,16.9,8.0,1.0,12.3,20.8,17.9,,2021.0
123844,28912224,2346409,1004,0.22,8.0,1.0,0.0,0.65,0.18,,2021.0
123845,28912208,2346409,1090,12.52,8.0,1.0,9.32,14.8,12.6,,2021.0
123846,28912231,2346409,1014,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123847,28912229,2346409,1012,2.618,8.0,1.0,1.91,3.13,2.618,,2021.0
123848,28912220,2346409,1044,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123849,28912209,2346409,1091,22.98,8.0,1.0,18.7,25.3,23.55,,2021.0
123850,28912218,2346409,1041,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123851,28912215,2346409,1162,59.62,8.0,1.0,47.25,72.1,63.03,,2021.0
123852,28912214,2346409,1098,0.03471,8.0,1.0,0.0,0.0734,0.03565,,2021.0
123853,28912226,2346409,1010,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123854,28912212,2346409,1095,0.114,8.0,1.0,0.0678,0.155,0.1123,,2021.0
123855,28912222,2346409,1051,90.83,8.0,1.0,89.26,92.95,90.78,,2021.0
123856,28912223,2346409,1002,0.1025,8.0,1.0,0.07,0.13,0.1,,2021.0
123857,28912213,2346409,1032,699.8,8.0,1.0,466.0,914.0,685.5,,2021.0
123858,28912207,2346409,1089,0.255,8.0,1.0,0.0,0.429,0.275,,2021.0
123859,28912225,2346409,1007,0.345,8.0,1.0,0.24,0.42,0.35,,2021.0
123860,28912230,2346409,1013,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123861,28912210,2346409,1092,160.7,8.0,1.0,121.5,195.0,161.8,,2021.0
123862,28912217,2346409,1039,198.1,8.0,1.0,121.0,268.0,198.0,,2021.0
123863,28912227,2346409,1075,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123864,28913690,2346410,1176,3.433,12.0,1.0,0.0,7.1,3.905,,2021.0
123865,28912872,2346410,1063,2.6759,,4.0,,,,,
123866,28912871,2346410,2048,51.412425,,49.0,,,,,
123867,28912870,2346410,2047,57.3375,,49.0,,,,,
123868,28912869,2346410,1005,12.904375,,49.0,,,,,
123869,28912868,2346410,1003,1.008125,,49.0,0.75,1.5625,0.9375,,
123870,28912206,2346410,1087,16.41,8.0,1.0,13.7,23.1,14.73,,2021.0
123871,28912197,2346410,1002,0.1613,8.0,1.0,0.12,0.25,0.15,,2021.0
123872,28912189,2346410,1162,23.04,8.0,1.0,18.6,34.2,21.98,,2021.0
123873,28912199,2346410,1007,0.35,8.0,1.0,0.25,0.45,0.345,,2021.0
123874,28912198,2346410,1004,0.1875,8.0,1.0,0.0,0.43,0.205,,2021.0
123875,28912188,2346410,1098,0.05289,8.0,1.0,0.0132,0.155,0.03665,,2021.0
123876,28912186,2346410,1095,0.2213,8.0,1.0,0.167,0.454,0.184,,2021.0
123877,28912196,2346410,1051,85.55,8.0,1.0,84.12,87.31,85.55,,2021.0
123878,28912190,2346410,1101,0.4935,8.0,1.0,0.121,1.01,0.434,,2021.0
123879,28912184,2346410,1092,155.8,8.0,1.0,134.0,206.0,145.5,,2021.0
123880,28912202,2346410,1011,0.9919,8.0,1.0,0.0,3.045,0.85,,2021.0
123881,28912181,2346410,1089,0.4501,8.0,1.0,0.228,0.763,0.3835,,2021.0
123882,28912187,2346410,1032,1740.0,8.0,1.0,1460.0,2190.0,1730.0,,2021.0
123883,28912192,2346410,1041,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123884,28912185,2346410,1093,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123885,28912203,2346410,1012,1.684,8.0,1.0,0.0,3.575,1.55,,2021.0
123886,28912204,2346410,1013,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123887,28912194,2346410,1044,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123888,28912191,2346410,1039,54.08,8.0,1.0,0.0,86.8,55.45,,2021.0
123889,28912183,2346410,1091,27.47,8.0,1.0,22.1,35.25,25.85,,2021.0
123890,28912182,2346410,1090,19.15,8.0,1.0,16.5,24.2,17.48,,2021.0
123891,28912200,2346410,1010,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123892,28912201,2346410,1075,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123893,28912193,2346410,1043,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123894,28912205,2346410,1014,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123895,28913689,2346411,1176,0.3,9.0,1.0,0.0,2.7,0.0,,2021.0
123896,28912877,2346411,1063,9.356,,4.0,,,,,
123897,28912876,2346411,2048,57.384621,,49.0,,,,,
123898,28912875,2346411,2047,63.8563,,49.0,,,,,
123899,28912874,2346411,1005,14.571775,,49.0,,,,,
123900,28912873,2346411,1003,0.703125,,49.0,0.5,1.0,0.625,,
123901,28912180,2346411,1087,11.69,8.0,1.0,6.46,23.5,10.95,,2021.0
123902,28912169,2346411,1004,0.3063,8.0,1.0,0.18,0.57,0.265,,2021.0
123903,28912160,2346411,1089,0.3398,8.0,1.0,0.0,0.603,0.3975,,2021.0
123904,28912179,2346411,1051,84.19,8.0,1.0,81.08,87.48,83.93,,2021.0
123905,28912176,2346411,1013,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123906,28912174,2346411,1011,4.417,8.0,1.0,3.38,6.39,4.235,,2021.0
123907,28912170,2346411,1101,0.4228,8.0,1.0,0.182,0.935,0.3455,,2021.0
123908,28912167,2346411,1002,0.1125,8.0,1.0,0.08,0.16,0.1,,2021.0
123909,28912166,2346411,1098,0.04605,8.0,1.0,0.0271,0.0917,0.03735,,2021.0
123910,28912175,2346411,1012,4.939,8.0,1.0,3.92,6.9,4.71,,2021.0
123911,28912172,2346411,1010,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123912,28912164,2346411,1093,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123913,28912165,2346411,1095,0.08534,8.0,1.0,0.055,0.1195,0.08575,,2021.0
123914,28912163,2346411,1092,85.64,8.0,1.0,74.2,109.5,81.2,,2021.0
123915,28912162,2346411,1091,12.96,8.0,1.0,10.4,16.25,12.88,,2021.0
123916,28912161,2346411,1090,6.179,8.0,1.0,4.99,7.82,5.815,,2021.0
123917,28912168,2346411,1162,8.059,8.0,1.0,4.295,11.1,8.305,,2021.0
123918,28912173,2346411,1075,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123919,28912171,2346411,1007,0.2288,8.0,1.0,0.19,0.32,0.22,,2021.0
123920,28912177,2346411,1014,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123921,28913754,2346412,1176,0.1222,9.0,1.0,0.0,1.1,0.0,,2021.0
123922,28912882,2346412,1063,17.341,,4.0,,,,,
123923,28912881,2346412,2048,77.151876,,49.0,,,,,
123924,28912880,2346412,2047,85.919,,49.0,,,,,
123925,28912879,2346412,1005,20.196825,,49.0,,,,,
123926,28912878,2346412,1003,0.914375,,49.0,0.4375,1.5625,0.875,,
123927,28912305,2346412,1004,0.1638,8.0,1.0,0.0,0.31,0.17,,2021.0
123928,28912307,2346412,1007,0.535,8.0,1.0,0.38,0.6,0.57,,2021.0
123929,28912297,2346412,1090,8.556,8.0,1.0,6.63,10.0,8.71,,2021.0
123930,28912308,2346412,1010,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123931,28912316,2346412,1087,10.17,8.0,1.0,4.48,16.1,9.72,,2021.0
123932,28912299,2346412,1092,229.4,8.0,1.0,169.0,273.0,227.8,,2021.0
123933,28912303,2346412,1002,0.1463,8.0,1.0,0.07,0.25,0.14,,2021.0
123934,28912298,2346412,1091,24.86,8.0,1.0,21.4,31.5,24.95,,2021.0
123935,28912300,2346412,1093,6.999,8.0,1.0,0.0,19.0,2.548,,2021.0
123936,28912301,2346412,1095,0.03603,8.0,1.0,0.0,0.07195,0.0516,,2021.0
123937,28912296,2346412,1089,0.1615,8.0,1.0,0.0,0.369,0.1995,,2021.0
123938,28912313,2346412,1014,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123939,28912304,2346412,1162,3.308,8.0,1.0,2.18,4.905,3.065,,2021.0
123940,28912310,2346412,1011,8.174,8.0,1.0,7.28,9.53,8.005,,2021.0
123941,28912311,2346412,1012,9.167,8.0,1.0,7.39,11.67,8.665,,2021.0
123942,28912302,2346412,1098,0.08081,8.0,1.0,0.0607,0.144,0.0753,,2021.0
123943,28912306,2346412,1101,0.09758,8.0,1.0,0.0678,0.157,0.08195,,2021.0
123944,28912315,2346412,1051,78.19,8.0,1.0,73.62,81.34,77.87,,2021.0
123945,28912309,2346412,1075,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123946,28912312,2346412,1013,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123947,28913741,2346413,1176,0.1111,9.0,1.0,0.0,1.0,0.0,,2021.0
123948,28912887,2346413,1063,16.133,,4.0,,,,,
123949,28912886,2346413,2048,71.939325,,49.0,,,,,
123950,28912885,2346413,2047,80.1025,,49.0,,,,,
123951,28912884,2346413,1005,18.60375,,49.0,,,,,
123952,28912883,2346413,1003,0.89875,,49.0,0.6875,1.375,0.78125,,
123953,28912287,2346413,1010,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123954,28912282,2346413,1002,0.1438,8.0,1.0,0.11,0.22,0.125,,2021.0
123955,28912289,2346413,1011,7.487,8.0,1.0,6.64,9.36,7.185,,2021.0
123956,28912285,2346413,1101,0.08365,8.0,1.0,0.055,0.134,0.0818,,2021.0
123957,28912277,2346413,1091,21.98,8.0,1.0,17.0,35.2,18.65,,2021.0
123958,28912292,2346413,1014,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123959,28912288,2346413,1075,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123960,28912290,2346413,1012,8.646,8.0,1.0,6.57,9.96,8.63,,2021.0
123961,28912280,2346413,1095,0.02674,8.0,1.0,0.0,0.0593,0.0319,,2021.0
123962,28912286,2346413,1007,0.385,8.0,1.0,0.3,0.52,0.38,,2021.0
123963,28912294,2346413,1051,79.88,8.0,1.0,76.92,83.1,79.74,,2021.0
123964,28912278,2346413,1092,218.1,8.0,1.0,155.0,280.0,210.3,,2021.0
123965,28912295,2346413,1087,9.897,8.0,1.0,5.76,12.3,10.18,,2021.0
123966,28912284,2346413,1004,0.2325,8.0,1.0,0.16,0.32,0.245,,2021.0
123967,28912291,2346413,1013,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123968,28912279,2346413,1093,3.171,8.0,1.0,0.0,15.7,0.0,,2021.0
123969,28912283,2346413,1162,3.017,8.0,1.0,1.55,4.41,2.995,,2021.0
123970,28912281,2346413,1098,0.06091,8.0,1.0,0.036,0.11,0.05895,,2021.0
123971,28912275,2346413,1089,0.1991,8.0,1.0,0.0,0.348,0.235,,2021.0
123972,28912276,2346413,1090,7.118,8.0,1.0,5.17,8.97,7.255,,2021.0
123973,28913728,2346414,1176,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123974,28912892,2346414,1063,9.663,,4.0,,,,,
123975,28912891,2346414,2048,46.4205,,49.0,,,,,
123976,28912890,2346414,2047,51.6025,,49.0,,,,,
123977,28912889,2346414,1005,12.2615625,,49.0,,,,,
123978,28912888,2346414,1003,0.2734375,,49.0,0.1875,0.4375,0.21875,,
123979,28912257,2346414,1162,43.69,8.0,1.0,13.4,96.85,26.98,,2021.0
123980,28912272,2346414,1013,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123981,28912254,2346414,1095,0.002625,8.0,1.0,0.0,0.021,0.0,,2021.0
123982,28912262,2346414,1044,5.413,8.0,1.0,0.0,43.3,0.0,,2021.0
123983,28912251,2346414,1091,9.119,8.0,1.0,6.97,14.5,8.29,,2021.0
123984,28912269,2346414,1075,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123985,28912260,2346414,1041,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123986,28912249,2346414,1089,0.04475,8.0,1.0,0.0,0.14,0.0,,2021.0
123987,28912253,2346414,1093,0.5038,8.0,1.0,0.0,1.45,0.0,,2021.0
123988,28912261,2346414,1043,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
123989,28912264,2346414,1051,87.1,8.0,1.0,84.55,88.3,87.34,,2021.0
123990,28912274,2346414,1087,3.821,8.0,1.0,2.71,5.13,4.015,,2021.0
123991,28912271,2346414,1012,5.855,8.0,1.0,5.48,7.01,5.71,,2021.0
123992,28912252,2346414,1092,107.7,8.0,1.0,86.2,160.0,94.65,,2021.0
123993,28912265,2346414,1002,0.04375,8.0,1.0,0.03,0.07,0.035,,2021.0
123994,28912250,2346414,1090,3.938,8.0,1.0,2.86,5.51,3.695,,2021.0
123995,28912267,2346414,1007,0.2025,8.0,1.0,0.16,0.27,0.185,,2021.0
123996,28912258,2346414,1101,0.0368,8.0,1.0,0.0277,0.0471,0.0356,,2021.0
123997,28912259,2346414,1039,425.9,8.0,1.0,281.0,644.5,348.0,,2021.0
123998,28912268,2346414,1010,1.357,8.0,1.0,0.86,1.95,1.238,,2021.0
123999,28912266,2346414,1004,0.1625,8.0,1.0,0.0,0.24,0.175,,2021.0
124000,28912256,2346414,1098,0.03905,8.0,1.0,0.0302,0.0587,0.0357,,2021.0
124001,28912255,2346414,1032,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
124002,28912270,2346414,1011,2.451,8.0,1.0,2.03,2.93,2.413,,2021.0
124003,28912273,2346414,1014,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
130641,33291613,2512371,1103,21.1,8.0,,14.3,36.6,19.9,,2022.0
130642,31222705,2512371,2048,377.9609,,49.0,,,,,
130643,31222704,2512371,2047,384.076,,49.0,,,,,
130644,31222703,2512371,1005,68.7787,,49.0,,,,,
130645,31222702,2512371,1003,13.2093,,49.0,10.3545,14.2155,13.455,,
130646,31222549,2512371,2033,9.036,8.0,1.0,3.18,11.6,9.495,,2022.0
130647,31222534,2512371,1095,3.001,8.0,1.0,2.07,3.59,3.09,,2022.0
130648,31222548,2512371,1007,2.29,8.0,1.0,1.08,2.68,2.4,,2022.0
130649,31222543,2512371,1175,0.3873,8.0,1.0,0.144,0.482,0.4155,,2022.0
130650,31222544,2512371,1176,25.36,8.0,1.0,11.6,30.3,26.5,,2022.0
130651,31222542,2512371,2065,1.086,8.0,1.0,0.0,1.8,1.13,,2022.0
130652,31222531,2512371,1091,424.9,8.0,1.0,195.0,502.0,454.0,,2022.0
130653,31222538,2512371,1165,0.05875,8.0,1.0,0.02,0.12,0.055,,2022.0
130654,31222539,2512371,1166,0.175,8.0,1.0,0.13,0.22,0.17,,2022.0
130655,31222553,2512371,1087,135.2,8.0,1.0,35.8,160.0,147.0,,2022.0
130656,31222529,2512371,1089,7.56,8.0,1.0,3.68,13.3,7.145,,2022.0
130657,31222541,2512371,1167,0.7475,8.0,1.0,0.61,0.99,0.72,,2022.0
130658,31222550,2512371,1009,55.69,8.0,1.0,49.95,70.18,53.53,,2022.0
130659,31222540,2512371,1102,35.09,8.0,1.0,31.5,39.9,34.8,,2022.0
130660,31222545,2512371,1051,9.486,8.0,1.0,8.44,12.6,9.02,,2022.0
130661,31222552,2512371,1079,7.209,8.0,1.0,2.42,9.16,7.48,,2022.0
130662,31222536,2512371,2058,0.0,8.0,1.0,0.0,0.0,0.0,,2022.0
130663,31222551,2512371,2038,7.864,8.0,1.0,2.42,10.5,8.045,,2022.0
130664,31222535,2512371,1098,0.5179,8.0,1.0,0.325,0.588,0.544,,2022.0
130665,31222547,2512371,1004,6.236,8.0,1.0,3.17,7.25,6.595,,2022.0
130666,31222546,2512371,1002,2.258,8.0,1.0,1.77,2.43,2.3,,2022.0
130667,31222532,2512371,1092,395.8,8.0,1.0,217.0,443.0,419.8,,2022.0
130668,31222533,2512371,1093,0.0,8.0,1.0,0.0,0.0,0.0,,2022.0
130669,31222537,2512371,1101,2.305,8.0,1.0,0.853,3.16,2.355,,2022.0
130670,31222530,2512371,1090,232.7,8.0,1.0,84.7,276.0,252.8,,2022.0
130671,33291616,2512372,1103,4.1,8.0,,0.0,12.2,4.15,,2022.0
130672,31222709,2512372,2048,378.394015,,49.0,,,,,
130673,31222708,2512372,2047,385.197,,49.0,,,,,
130674,31222707,2512372,1005,69.52465,,49.0,,,,,
130675,31222706,2512372,1003,11.92235,,49.0,9.5029,14.1669,11.8349,,
130676,31222494,2512372,1176,26.25,8.0,1.0,23.2,28.8,26.1,,2022.0
130677,31222485,2512372,1098,0.4819,8.0,1.0,0.355,0.609,0.464,,2022.0
130678,31222503,2512372,1087,37.56,8.0,1.0,22.9,47.6,39.8,,2022.0
130679,31222502,2512372,1079,6.295,8.0,1.0,4.35,8.24,6.415,,2022.0
130680,31222497,2512372,1004,6.601,8.0,1.0,6.23,7.74,6.44,,2022.0
130681,31222486,2512372,2058,0.0,8.0,1.0,0.0,0.0,0.0,,2022.0
130682,31222483,2512372,1093,6.321,8.0,1.0,0.0,35.3,1.81,,2022.0
130683,31222495,2512372,1051,9.951,8.0,1.0,6.81,12.6,10.11,,2022.0
130684,31222493,2512372,1175,0.2224,8.0,1.0,0.14,0.303,0.2175,,2022.0
130685,31222484,2512372,1095,2.77,8.0,1.0,2.06,3.25,2.83,,2022.0
130686,31222489,2512372,1166,0.3163,8.0,1.0,0.26,0.36,0.32,,2022.0
130687,31222500,2512372,1009,58.09,8.0,1.0,52.52,67.35,57.62,,2022.0
130688,31222488,2512372,1165,0.345,8.0,1.0,0.27,0.52,0.325,,2022.0
130689,31222498,2512372,1007,2.001,8.0,1.0,1.65,2.22,2.035,,2022.0
130690,31222499,2512372,2033,6.953,8.0,1.0,5.5,9.74,6.845,,2022.0
130691,31222487,2512372,1101,2.015,8.0,1.0,1.34,3.21,1.7,,2022.0
130692,31222496,2512372,1002,2.045,8.0,1.0,1.63,2.43,2.03,,2022.0
130693,31222479,2512372,1089,4.528,8.0,1.0,3.55,6.6,4.29,,2022.0
130694,31222482,2512372,1092,550.9,8.0,1.0,471.0,644.0,536.5,,2022.0
130695,31222501,2512372,2038,6.331,8.0,1.0,4.76,8.95,6.305,,2022.0
130696,31222491,2512372,1167,1.211,8.0,1.0,1.08,1.34,1.195,,2022.0
130697,31222492,2512372,2065,0.1475,8.0,1.0,0.0,1.18,0.0,,2022.0
130698,31222480,2512372,1090,163.8,8.0,1.0,130.0,177.0,168.0,,2022.0
130699,31222481,2512372,1091,369.3,8.0,1.0,262.0,425.0,379.5,,2022.0
130700,31222490,2512372,1102,17.55,8.0,1.0,8.1,30.0,15.3,,2022.0
130701,33291619,2512373,1103,12.4,8.0,,2.8,24.2,11.5,,2022.0
130702,31222713,2512373,2048,363.8590417,,49.0,,,,,
130703,31222712,2512373,2047,374.93,,49.0,,,,,
130704,31222711,2512373,1005,77.39123,,49.0,,,,,
130705,31222710,2512373,1003,8.27277,,49.0,6.8794,9.328,8.5118,,
130706,31222516,2512373,1167,3.953,8.0,1.0,2.29,5.45,4.09,,2022.0
130707,31222514,2512373,1166,0.15,8.0,1.0,0.1,0.18,0.16,,2022.0
130708,31222518,2512373,1175,0.1656,8.0,1.0,0.069,0.215,0.1735,,2022.0
130709,31222528,2512373,1087,11.41,8.0,1.0,6.39,16.6,10.98,,2022.0
130710,31222525,2512373,1009,66.27,8.0,1.0,60.5,76.2,65.49,,2022.0
130711,31222520,2512373,1051,9.414,8.0,1.0,6.85,11.17,9.315,,2022.0
130712,31222510,2512373,1098,0.2368,8.0,1.0,0.1,0.322,0.243,,2022.0
